DateTime, Sensor, Temperature (Celcius)
2017-04-20 00:00:02 +0800, MAX6675, 27.159090
2017-04-20 00:00:27 +0800, MAX6675, 27.250000
2017-04-20 00:00:51 +0800, MAX6675, 27.090910
2017-04-20 00:01:16 +0800, MAX6675, 27.045454
2017-04-20 00:01:40 +0800, MAX6675, 27.181818
2017-04-20 00:02:05 +0800, MAX6675, 27.068182
2017-04-20 00:02:29 +0800, MAX6675, 27.090910
2017-04-20 00:02:54 +0800, MAX6675, 27.181818
2017-04-20 00:03:18 +0800, MAX6675, 27.204546
2017-04-20 00:03:43 +0800, MAX6675, 27.272728
2017-04-20 00:04:07 +0800, MAX6675, 27.272728
2017-04-20 00:04:32 +0800, MAX6675, 27.250000
2017-04-20 00:04:56 +0800, MAX6675, 27.204546
2017-04-20 00:05:21 +0800, MAX6675, 27.250000
2017-04-20 00:05:45 +0800, MAX6675, 27.136364
2017-04-20 00:06:10 +0800, MAX6675, 27.204546
2017-04-20 00:06:34 +0800, MAX6675, 27.181818
2017-04-20 00:06:59 +0800, MAX6675, 27.272728
2017-04-20 00:07:23 +0800, MAX6675, 27.250000
2017-04-20 00:07:48 +0800, MAX6675, 27.068182
2017-04-20 00:08:12 +0800, MAX6675, 27.113636
2017-04-20 00:08:36 +0800, MAX6675, 27.181818
2017-04-20 00:09:01 +0800, MAX6675, 27.113636
2017-04-20 00:09:25 +0800, MAX6675, 27.227272
2017-04-20 00:09:50 +0800, MAX6675, 27.090910
2017-04-20 00:10:14 +0800, MAX6675, 27.045454
2017-04-20 00:10:39 +0800, MAX6675, 27.068182
2017-04-20 00:11:03 +0800, MAX6675, 27.113636
2017-04-20 00:11:28 +0800, MAX6675, 27.159090
2017-04-20 00:11:52 +0800, MAX6675, 27.000000
2017-04-20 00:12:17 +0800, MAX6675, 27.204546
2017-04-20 00:12:41 +0800, MAX6675, 27.068182
2017-04-20 00:13:06 +0800, MAX6675, 27.204546
2017-04-20 00:13:30 +0800, MAX6675, 27.136364
2017-04-20 00:13:55 +0800, MAX6675, 27.204546
2017-04-20 00:14:19 +0800, MAX6675, 27.250000
2017-04-20 00:14:44 +0800, MAX6675, 27.204546
2017-04-20 00:15:08 +0800, MAX6675, 27.204546
2017-04-20 00:15:33 +0800, MAX6675, 27.318182
2017-04-20 00:15:57 +0800, MAX6675, 27.159090
2017-04-20 00:16:22 +0800, MAX6675, 27.227272
2017-04-20 00:16:46 +0800, MAX6675, 27.250000
2017-04-20 00:17:11 +0800, MAX6675, 27.295454
2017-04-20 00:17:35 +0800, MAX6675, 27.159090
2017-04-20 00:18:00 +0800, MAX6675, 27.204546
2017-04-20 00:18:24 +0800, MAX6675, 27.045454
2017-04-20 00:18:49 +0800, MAX6675, 27.090910
2017-04-20 00:19:13 +0800, MAX6675, 26.909090
2017-04-20 00:19:38 +0800, MAX6675, 27.000000
2017-04-20 00:20:02 +0800, MAX6675, 27.204546
2017-04-20 00:20:27 +0800, MAX6675, 27.136364
2017-04-20 00:20:51 +0800, MAX6675, 26.954546
2017-04-20 00:21:15 +0800, MAX6675, 27.113636
2017-04-20 00:21:40 +0800, MAX6675, 27.090910
2017-04-20 00:22:04 +0800, MAX6675, 26.977272
2017-04-20 00:22:29 +0800, MAX6675, 27.227272
2017-04-20 00:22:53 +0800, MAX6675, 27.090910
2017-04-20 00:23:18 +0800, MAX6675, 27.136364
2017-04-20 00:23:42 +0800, MAX6675, 27.090910
2017-04-20 00:24:07 +0800, MAX6675, 27.204546
2017-04-20 00:24:31 +0800, MAX6675, 27.159090
2017-04-20 00:24:56 +0800, MAX6675, 27.227272
2017-04-20 00:25:20 +0800, MAX6675, 27.068182
2017-04-20 00:25:45 +0800, MAX6675, 27.113636
2017-04-20 00:26:09 +0800, MAX6675, 27.204546
2017-04-20 00:26:34 +0800, MAX6675, 27.113636
2017-04-20 00:26:58 +0800, MAX6675, 27.068182
2017-04-20 00:27:23 +0800, MAX6675, 27.090910
2017-04-20 00:27:47 +0800, MAX6675, 27.159090
2017-04-20 00:28:12 +0800, MAX6675, 27.113636
2017-04-20 00:28:36 +0800, MAX6675, 27.113636
2017-04-20 00:29:01 +0800, MAX6675, 27.159090
2017-04-20 00:29:25 +0800, MAX6675, 27.136364
2017-04-20 00:29:50 +0800, MAX6675, 27.159090
2017-04-20 00:30:14 +0800, MAX6675, 27.181818
2017-04-20 00:30:39 +0800, MAX6675, 27.318182
2017-04-20 00:31:03 +0800, MAX6675, 27.477272
2017-04-20 00:31:28 +0800, MAX6675, 28.340910
2017-04-20 00:31:52 +0800, MAX6675, 29.454546
2017-04-20 00:32:17 +0800, MAX6675, 30.818182
2017-04-20 00:32:41 +0800, MAX6675, 32.318180
2017-04-20 00:33:06 +0800, MAX6675, 33.590908
2017-04-20 00:33:30 +0800, MAX6675, 34.863636
2017-04-20 00:33:54 +0800, MAX6675, 36.295456
2017-04-20 00:34:19 +0800, MAX6675, 37.590908
2017-04-20 00:34:43 +0800, MAX6675, 38.545456
2017-04-20 00:35:08 +0800, MAX6675, 39.704544
2017-04-20 00:35:32 +0800, MAX6675, 40.545456
2017-04-20 00:35:57 +0800, MAX6675, 41.318180
2017-04-20 00:36:21 +0800, MAX6675, 42.090908
2017-04-20 00:36:46 +0800, MAX6675, 42.795456
2017-04-20 00:37:10 +0800, MAX6675, 43.409092
2017-04-20 00:37:35 +0800, MAX6675, 43.772728
2017-04-20 00:37:59 +0800, MAX6675, 44.022728
2017-04-20 00:38:24 +0800, MAX6675, 44.545456
2017-04-20 00:38:48 +0800, MAX6675, 44.931820
2017-04-20 00:39:13 +0800, MAX6675, 45.159092
2017-04-20 00:39:37 +0800, MAX6675, 45.568180
2017-04-20 00:40:02 +0800, MAX6675, 45.659092
2017-04-20 00:40:26 +0800, MAX6675, 45.818180
2017-04-20 00:40:51 +0800, MAX6675, 45.909092
2017-04-20 00:41:15 +0800, MAX6675, 46.159092
2017-04-20 00:41:40 +0800, MAX6675, 46.227272
2017-04-20 00:42:04 +0800, MAX6675, 46.340908
2017-04-20 00:42:29 +0800, MAX6675, 46.590908
2017-04-20 00:42:53 +0800, MAX6675, 46.477272
2017-04-20 00:43:18 +0800, MAX6675, 46.613636
2017-04-20 00:43:42 +0800, MAX6675, 46.590908
2017-04-20 00:44:07 +0800, MAX6675, 46.659092
2017-04-20 00:44:31 +0800, MAX6675, 46.590908
2017-04-20 00:44:56 +0800, MAX6675, 46.840908
2017-04-20 00:45:20 +0800, MAX6675, 46.818180
2017-04-20 00:45:44 +0800, MAX6675, 46.977272
2017-04-20 00:46:09 +0800, MAX6675, 46.954544
2017-04-20 00:46:33 +0800, MAX6675, 46.886364
2017-04-20 00:46:58 +0800, MAX6675, 46.977272
2017-04-20 00:47:22 +0800, MAX6675, 47.000000
2017-04-20 00:47:47 +0800, MAX6675, 46.977272
2017-04-20 00:48:11 +0800, MAX6675, 47.022728
2017-04-20 00:48:36 +0800, MAX6675, 46.931820
2017-04-20 00:49:00 +0800, MAX6675, 47.022728
2017-04-20 00:49:25 +0800, MAX6675, 47.068180
2017-04-20 00:49:49 +0800, MAX6675, 47.318180
2017-04-20 00:50:14 +0800, MAX6675, 47.090908
2017-04-20 00:50:38 +0800, MAX6675, 47.136364
2017-04-20 00:51:03 +0800, MAX6675, 47.181820
2017-04-20 00:51:27 +0800, MAX6675, 47.022728
2017-04-20 00:51:52 +0800, MAX6675, 47.113636
2017-04-20 00:52:16 +0800, MAX6675, 47.068180
2017-04-20 00:52:41 +0800, MAX6675, 47.159092
2017-04-20 00:53:05 +0800, MAX6675, 47.090908
2017-04-20 00:53:30 +0800, MAX6675, 47.113636
2017-04-20 00:53:54 +0800, MAX6675, 47.068180
2017-04-20 00:54:19 +0800, MAX6675, 47.090908
2017-04-20 00:54:43 +0800, MAX6675, 47.136364
2017-04-20 00:55:08 +0800, MAX6675, 47.068180
2017-04-20 00:55:32 +0800, MAX6675, 46.954544
2017-04-20 00:55:57 +0800, MAX6675, 47.159092
2017-04-20 00:56:21 +0800, MAX6675, 47.159092
2017-04-20 00:56:46 +0800, MAX6675, 47.068180
2017-04-20 00:57:10 +0800, MAX6675, 47.090908
2017-04-20 00:57:35 +0800, MAX6675, 47.136364
2017-04-20 00:57:59 +0800, MAX6675, 47.136364
2017-04-20 00:58:23 +0800, MAX6675, 47.159092
2017-04-20 00:58:48 +0800, MAX6675, 47.068180
2017-04-20 00:59:12 +0800, MAX6675, 47.181820
2017-04-20 00:59:37 +0800, MAX6675, 47.090908
2017-04-20 01:00:01 +0800, MAX6675, 47.022728
2017-04-20 01:00:26 +0800, MAX6675, 47.068180
2017-04-20 01:00:50 +0800, MAX6675, 47.227272
2017-04-20 01:01:15 +0800, MAX6675, 47.090908
2017-04-20 01:01:39 +0800, MAX6675, 47.227272
2017-04-20 01:02:04 +0800, MAX6675, 47.113636
2017-04-20 01:02:28 +0800, MAX6675, 47.250000
2017-04-20 01:02:53 +0800, MAX6675, 47.136364
2017-04-20 01:03:17 +0800, MAX6675, 47.136364
2017-04-20 01:03:42 +0800, MAX6675, 47.409092
2017-04-20 01:04:06 +0800, MAX6675, 47.204544
2017-04-20 01:04:31 +0800, MAX6675, 47.363636
2017-04-20 01:04:55 +0800, MAX6675, 47.250000
2017-04-20 01:05:20 +0800, MAX6675, 47.272728
2017-04-20 01:05:44 +0800, MAX6675, 47.272728
2017-04-20 01:06:09 +0800, MAX6675, 47.272728
2017-04-20 01:06:33 +0800, MAX6675, 47.272728
2017-04-20 01:06:58 +0800, MAX6675, 47.409092
2017-04-20 01:07:22 +0800, MAX6675, 47.409092
2017-04-20 01:07:47 +0800, MAX6675, 47.227272
2017-04-20 01:08:11 +0800, MAX6675, 47.363636
2017-04-20 01:08:36 +0800, MAX6675, 47.272728
2017-04-20 01:09:00 +0800, MAX6675, 47.204544
2017-04-20 01:09:25 +0800, MAX6675, 47.204544
2017-04-20 01:09:49 +0800, MAX6675, 47.318180
2017-04-20 01:10:14 +0800, MAX6675, 47.136364
2017-04-20 01:10:38 +0800, MAX6675, 47.090908
2017-04-20 01:11:02 +0800, MAX6675, 47.250000
2017-04-20 01:11:27 +0800, MAX6675, 47.045456
2017-04-20 01:11:51 +0800, MAX6675, 47.181820
2017-04-20 01:12:16 +0800, MAX6675, 47.136364
2017-04-20 01:12:40 +0800, MAX6675, 47.318180
2017-04-20 01:13:05 +0800, MAX6675, 47.022728
2017-04-20 01:13:29 +0800, MAX6675, 47.340908
2017-04-20 01:13:54 +0800, MAX6675, 47.159092
2017-04-20 01:14:18 +0800, MAX6675, 47.068180
2017-04-20 01:14:43 +0800, MAX6675, 47.022728
2017-04-20 01:15:07 +0800, MAX6675, 47.113636
2017-04-20 01:15:32 +0800, MAX6675, 46.954544
2017-04-20 01:15:56 +0800, MAX6675, 46.954544
2017-04-20 01:16:21 +0800, MAX6675, 46.886364
2017-04-20 01:16:45 +0800, MAX6675, 47.000000
2017-04-20 01:17:10 +0800, MAX6675, 47.113636
2017-04-20 01:17:34 +0800, MAX6675, 47.113636
2017-04-20 01:17:59 +0800, MAX6675, 47.250000
2017-04-20 01:18:23 +0800, MAX6675, 47.318180
2017-04-20 01:18:48 +0800, MAX6675, 47.386364
2017-04-20 01:19:12 +0800, MAX6675, 47.272728
2017-04-20 01:19:37 +0800, MAX6675, 47.386364
2017-04-20 01:20:01 +0800, MAX6675, 47.295456
2017-04-20 01:20:26 +0800, MAX6675, 47.272728
2017-04-20 01:20:50 +0800, MAX6675, 47.318180
2017-04-20 01:21:15 +0800, MAX6675, 47.250000
2017-04-20 01:21:39 +0800, MAX6675, 47.181820
2017-04-20 01:22:04 +0800, MAX6675, 47.272728
2017-04-20 01:22:28 +0800, MAX6675, 47.318180
2017-04-20 01:22:53 +0800, MAX6675, 47.204544
2017-04-20 01:23:17 +0800, MAX6675, 47.409092
2017-04-20 01:23:41 +0800, MAX6675, 47.295456
2017-04-20 01:24:06 +0800, MAX6675, 47.318180
2017-04-20 01:24:30 +0800, MAX6675, 47.250000
2017-04-20 01:24:55 +0800, MAX6675, 47.340908
2017-04-20 01:25:19 +0800, MAX6675, 47.477272
2017-04-20 01:25:44 +0800, MAX6675, 47.272728
2017-04-20 01:26:08 +0800, MAX6675, 47.272728
2017-04-20 01:26:33 +0800, MAX6675, 47.363636
2017-04-20 01:26:57 +0800, MAX6675, 47.431820
2017-04-20 01:27:22 +0800, MAX6675, 47.340908
2017-04-20 01:27:46 +0800, MAX6675, 47.386364
2017-04-20 01:28:11 +0800, MAX6675, 47.500000
2017-04-20 01:28:35 +0800, MAX6675, 47.363636
2017-04-20 01:29:00 +0800, MAX6675, 47.340908
2017-04-20 01:29:24 +0800, MAX6675, 47.295456
2017-04-20 01:29:49 +0800, MAX6675, 47.340908
2017-04-20 01:30:13 +0800, MAX6675, 47.363636
2017-04-20 01:30:38 +0800, MAX6675, 47.250000
2017-04-20 01:31:02 +0800, MAX6675, 47.386364
2017-04-20 01:31:27 +0800, MAX6675, 47.386364
2017-04-20 01:31:51 +0800, MAX6675, 47.295456
2017-04-20 01:32:16 +0800, MAX6675, 47.500000
2017-04-20 01:32:40 +0800, MAX6675, 47.272728
2017-04-20 01:33:05 +0800, MAX6675, 47.386364
2017-04-20 01:33:29 +0800, MAX6675, 47.477272
2017-04-20 01:33:54 +0800, MAX6675, 47.363636
2017-04-20 01:34:18 +0800, MAX6675, 47.500000
2017-04-20 01:34:43 +0800, MAX6675, 47.500000
2017-04-20 01:35:07 +0800, MAX6675, 47.477272
2017-04-20 01:35:32 +0800, MAX6675, 47.363636
2017-04-20 01:35:56 +0800, MAX6675, 47.431820
2017-04-20 01:36:20 +0800, MAX6675, 47.295456
2017-04-20 01:36:45 +0800, MAX6675, 47.272728
2017-04-20 01:37:09 +0800, MAX6675, 47.318180
2017-04-20 01:37:34 +0800, MAX6675, 47.431820
2017-04-20 01:37:58 +0800, MAX6675, 47.250000
2017-04-20 01:38:23 +0800, MAX6675, 47.340908
2017-04-20 01:38:47 +0800, MAX6675, 47.477272
2017-04-20 01:39:12 +0800, MAX6675, 47.386364
2017-04-20 01:39:36 +0800, MAX6675, 47.477272
2017-04-20 01:40:01 +0800, MAX6675, 47.386364
2017-04-20 01:40:25 +0800, MAX6675, 47.568180
2017-04-20 01:40:50 +0800, MAX6675, 47.500000
2017-04-20 01:41:14 +0800, MAX6675, 47.272728
2017-04-20 01:41:39 +0800, MAX6675, 47.454544
2017-04-20 01:42:03 +0800, MAX6675, 47.340908
2017-04-20 01:42:28 +0800, MAX6675, 47.340908
2017-04-20 01:42:52 +0800, MAX6675, 47.477272
2017-04-20 01:43:17 +0800, MAX6675, 47.363636
2017-04-20 01:43:41 +0800, MAX6675, 47.363636
2017-04-20 01:44:06 +0800, MAX6675, 47.340908
2017-04-20 01:44:30 +0800, MAX6675, 47.363636
2017-04-20 01:44:55 +0800, MAX6675, 47.090908
2017-04-20 01:45:19 +0800, MAX6675, 47.295456
2017-04-20 01:45:44 +0800, MAX6675, 47.295456
2017-04-20 01:46:08 +0800, MAX6675, 47.409092
2017-04-20 01:46:33 +0800, MAX6675, 47.250000
2017-04-20 01:46:57 +0800, MAX6675, 47.136364
2017-04-20 01:47:22 +0800, MAX6675, 47.363636
2017-04-20 01:47:46 +0800, MAX6675, 47.363636
2017-04-20 01:48:10 +0800, MAX6675, 47.454544
2017-04-20 01:48:35 +0800, MAX6675, 47.545456
2017-04-20 01:48:59 +0800, MAX6675, 47.295456
2017-04-20 01:49:24 +0800, MAX6675, 47.477272
2017-04-20 01:49:48 +0800, MAX6675, 47.363636
2017-04-20 01:50:13 +0800, MAX6675, 47.204544
2017-04-20 01:50:37 +0800, MAX6675, 47.500000
2017-04-20 01:51:02 +0800, MAX6675, 47.431820
2017-04-20 01:51:26 +0800, MAX6675, 47.522728
2017-04-20 01:51:51 +0800, MAX6675, 47.454544
2017-04-20 01:52:15 +0800, MAX6675, 47.477272
2017-04-20 01:52:40 +0800, MAX6675, 47.318180
2017-04-20 01:53:04 +0800, MAX6675, 47.272728
2017-04-20 01:53:29 +0800, MAX6675, 47.204544
2017-04-20 01:53:53 +0800, MAX6675, 47.295456
2017-04-20 01:54:18 +0800, MAX6675, 47.295456
2017-04-20 01:54:42 +0800, MAX6675, 47.113636
2017-04-20 01:55:07 +0800, MAX6675, 47.272728
2017-04-20 01:55:31 +0800, MAX6675, 47.250000
2017-04-20 01:55:56 +0800, MAX6675, 47.386364
2017-04-20 01:56:20 +0800, MAX6675, 47.409092
2017-04-20 01:56:45 +0800, MAX6675, 47.454544
2017-04-20 01:57:09 +0800, MAX6675, 47.409092
2017-04-20 01:57:34 +0800, MAX6675, 47.136364
2017-04-20 01:57:58 +0800, MAX6675, 47.477272
2017-04-20 01:58:23 +0800, MAX6675, 47.568180
2017-04-20 01:58:47 +0800, MAX6675, 47.386364
2017-04-20 01:59:12 +0800, MAX6675, 47.068180
2017-04-20 01:59:36 +0800, MAX6675, 47.340908
2017-04-20 02:00:01 +0800, MAX6675, 47.409092
2017-04-20 02:00:25 +0800, MAX6675, 47.500000
2017-04-20 02:00:49 +0800, MAX6675, 47.409092
2017-04-20 02:01:14 +0800, MAX6675, 47.386364
2017-04-20 02:01:38 +0800, MAX6675, 47.363636
2017-04-20 02:02:03 +0800, MAX6675, 47.340908
2017-04-20 02:02:27 +0800, MAX6675, 47.295456
2017-04-20 02:02:52 +0800, MAX6675, 47.295456
2017-04-20 02:03:16 +0800, MAX6675, 47.295456
2017-04-20 02:03:41 +0800, MAX6675, 47.250000
2017-04-20 02:04:05 +0800, MAX6675, 47.272728
2017-04-20 02:04:30 +0800, MAX6675, 47.386364
2017-04-20 02:04:54 +0800, MAX6675, 47.409092
2017-04-20 02:05:19 +0800, MAX6675, 47.295456
2017-04-20 02:05:43 +0800, MAX6675, 47.340908
2017-04-20 02:06:08 +0800, MAX6675, 47.250000
2017-04-20 02:06:32 +0800, MAX6675, 47.318180
2017-04-20 02:06:57 +0800, MAX6675, 47.340908
2017-04-20 02:07:21 +0800, MAX6675, 47.250000
2017-04-20 02:07:46 +0800, MAX6675, 47.204544
2017-04-20 02:08:10 +0800, MAX6675, 47.227272
2017-04-20 02:08:35 +0800, MAX6675, 47.204544
2017-04-20 02:08:59 +0800, MAX6675, 47.159092
2017-04-20 02:09:24 +0800, MAX6675, 47.250000
2017-04-20 02:09:48 +0800, MAX6675, 47.227272
2017-04-20 02:10:13 +0800, MAX6675, 47.295456
2017-04-20 02:10:37 +0800, MAX6675, 47.250000
2017-04-20 02:11:02 +0800, MAX6675, 47.159092
2017-04-20 02:11:26 +0800, MAX6675, 47.363636
2017-04-20 02:11:51 +0800, MAX6675, 47.090908
2017-04-20 02:12:15 +0800, MAX6675, 47.227272
2017-04-20 02:12:40 +0800, MAX6675, 47.159092
2017-04-20 02:13:04 +0800, MAX6675, 47.272728
2017-04-20 02:13:28 +0800, MAX6675, 47.181820
2017-04-20 02:13:53 +0800, MAX6675, 47.227272
2017-04-20 02:14:17 +0800, MAX6675, 47.113636
2017-04-20 02:14:42 +0800, MAX6675, 46.954544
2017-04-20 02:15:06 +0800, MAX6675, 47.000000
2017-04-20 02:15:31 +0800, MAX6675, 47.159092
2017-04-20 02:15:55 +0800, MAX6675, 47.113636
2017-04-20 02:16:20 +0800, MAX6675, 47.113636
2017-04-20 02:16:44 +0800, MAX6675, 47.204544
2017-04-20 02:17:09 +0800, MAX6675, 47.227272
2017-04-20 02:17:33 +0800, MAX6675, 47.250000
2017-04-20 02:17:58 +0800, MAX6675, 47.204544
2017-04-20 02:18:22 +0800, MAX6675, 47.227272
2017-04-20 02:18:47 +0800, MAX6675, 47.045456
2017-04-20 02:19:11 +0800, MAX6675, 47.022728
2017-04-20 02:19:36 +0800, MAX6675, 47.045456
2017-04-20 02:20:00 +0800, MAX6675, 47.159092
2017-04-20 02:20:25 +0800, MAX6675, 47.159092
2017-04-20 02:20:49 +0800, MAX6675, 47.068180
2017-04-20 02:21:14 +0800, MAX6675, 47.181820
2017-04-20 02:21:38 +0800, MAX6675, 47.159092
2017-04-20 02:22:03 +0800, MAX6675, 47.090908
2017-04-20 02:22:27 +0800, MAX6675, 47.181820
2017-04-20 02:22:52 +0800, MAX6675, 47.136364
2017-04-20 02:23:16 +0800, MAX6675, 47.113636
2017-04-20 02:23:41 +0800, MAX6675, 47.090908
2017-04-20 02:24:05 +0800, MAX6675, 46.977272
2017-04-20 02:24:30 +0800, MAX6675, 47.227272
2017-04-20 02:24:54 +0800, MAX6675, 47.113636
2017-04-20 02:25:19 +0800, MAX6675, 46.954544
2017-04-20 02:25:43 +0800, MAX6675, 47.090908
2017-04-20 02:26:07 +0800, MAX6675, 47.113636
2017-04-20 02:26:32 +0800, MAX6675, 46.886364
2017-04-20 02:26:56 +0800, MAX6675, 46.954544
2017-04-20 02:27:21 +0800, MAX6675, 47.159092
2017-04-20 02:27:45 +0800, MAX6675, 46.909092
2017-04-20 02:28:10 +0800, MAX6675, 47.090908
2017-04-20 02:28:34 +0800, MAX6675, 47.113636
2017-04-20 02:28:59 +0800, MAX6675, 46.931820
2017-04-20 02:29:23 +0800, MAX6675, 47.045456
2017-04-20 02:29:48 +0800, MAX6675, 47.022728
2017-04-20 02:30:12 +0800, MAX6675, 47.045456
2017-04-20 02:30:37 +0800, MAX6675, 47.136364
2017-04-20 02:31:01 +0800, MAX6675, 47.159092
2017-04-20 02:31:26 +0800, MAX6675, 47.227272
2017-04-20 02:31:50 +0800, MAX6675, 47.068180
2017-04-20 02:32:15 +0800, MAX6675, 47.045456
2017-04-20 02:32:39 +0800, MAX6675, 47.068180
2017-04-20 02:33:04 +0800, MAX6675, 47.181820
2017-04-20 02:33:28 +0800, MAX6675, 47.250000
2017-04-20 02:33:53 +0800, MAX6675, 47.159092
2017-04-20 02:34:17 +0800, MAX6675, 47.136364
2017-04-20 02:34:42 +0800, MAX6675, 46.954544
2017-04-20 02:35:06 +0800, MAX6675, 47.000000
2017-04-20 02:35:31 +0800, MAX6675, 47.068180
2017-04-20 02:35:55 +0800, MAX6675, 47.068180
2017-04-20 02:36:20 +0800, MAX6675, 47.000000
2017-04-20 02:36:44 +0800, MAX6675, 47.000000
