DateTime, Temperature (Celcius)
2017-03-18 00:00:10 +0800, 21.750000
2017-03-18 00:00:34 +0800, 21.613636
2017-03-18 00:00:59 +0800, 21.431818
2017-03-18 00:01:23 +0800, 21.545454
2017-03-18 00:01:48 +0800, 21.727272
2017-03-18 00:02:12 +0800, 21.568182
2017-03-18 00:02:37 +0800, 21.681818
2017-03-18 00:03:01 +0800, 21.613636
2017-03-18 00:03:26 +0800, 21.681818
2017-03-18 00:03:50 +0800, 21.590910
2017-03-18 00:04:15 +0800, 21.568182
2017-03-18 00:04:39 +0800, 21.386364
2017-03-18 00:05:04 +0800, 21.636364
2017-03-18 00:05:28 +0800, 21.568182
2017-03-18 00:05:53 +0800, 21.659090
2017-03-18 00:06:17 +0800, 21.568182
2017-03-18 00:06:42 +0800, 21.659090
2017-03-18 00:07:06 +0800, 21.636364
2017-03-18 00:07:31 +0800, 21.545454
2017-03-18 00:07:55 +0800, 21.568182
2017-03-18 00:08:20 +0800, 21.590910
2017-03-18 00:08:44 +0800, 21.590910
2017-03-18 00:09:09 +0800, 21.704546
2017-03-18 00:09:33 +0800, 21.409090
2017-03-18 00:09:58 +0800, 21.659090
2017-03-18 00:10:22 +0800, 21.568182
2017-03-18 00:10:47 +0800, 21.704546
2017-03-18 00:11:11 +0800, 21.500000
2017-03-18 00:11:36 +0800, 21.568182
2017-03-18 00:12:00 +0800, 21.363636
2017-03-18 00:12:25 +0800, 21.613636
2017-03-18 00:12:49 +0800, 21.500000
2017-03-18 00:13:13 +0800, 21.636364
2017-03-18 00:13:38 +0800, 21.545454
2017-03-18 00:14:02 +0800, 21.500000
2017-03-18 00:14:27 +0800, 21.750000
2017-03-18 00:14:51 +0800, 21.545454
2017-03-18 00:15:16 +0800, 21.750000
2017-03-18 00:15:40 +0800, 21.636364
2017-03-18 00:16:05 +0800, 21.340910
2017-03-18 00:16:29 +0800, 21.500000
2017-03-18 00:16:54 +0800, 21.454546
2017-03-18 00:17:18 +0800, 21.454546
2017-03-18 00:17:43 +0800, 21.454546
2017-03-18 00:18:07 +0800, 21.568182
2017-03-18 00:18:32 +0800, 21.636364
2017-03-18 00:18:56 +0800, 21.409090
2017-03-18 00:19:21 +0800, 21.522728
2017-03-18 00:19:45 +0800, 21.727272
2017-03-18 00:20:10 +0800, 21.727272
2017-03-18 00:20:34 +0800, 21.659090
2017-03-18 00:20:59 +0800, 21.659090
2017-03-18 00:21:23 +0800, 21.613636
2017-03-18 00:21:48 +0800, 21.659090
2017-03-18 00:22:12 +0800, 21.636364
2017-03-18 00:22:37 +0800, 21.590910
2017-03-18 00:23:01 +0800, 21.704546
2017-03-18 00:23:26 +0800, 21.568182
2017-03-18 00:23:50 +0800, 21.636364
2017-03-18 00:24:15 +0800, 21.545454
2017-03-18 00:24:39 +0800, 21.818182
2017-03-18 00:25:04 +0800, 21.681818
2017-03-18 00:25:28 +0800, 21.659090
2017-03-18 00:25:53 +0800, 21.704546
2017-03-18 00:26:17 +0800, 21.568182
2017-03-18 00:26:41 +0800, 21.545454
2017-03-18 00:27:06 +0800, 21.522728
2017-03-18 00:27:30 +0800, 21.704546
2017-03-18 00:27:55 +0800, 21.613636
2017-03-18 00:28:19 +0800, 21.659090
2017-03-18 00:28:44 +0800, 21.590910
2017-03-18 00:29:08 +0800, 21.727272
2017-03-18 00:29:33 +0800, 21.409090
2017-03-18 00:29:57 +0800, 21.590910
2017-03-18 00:30:22 +0800, 21.340910
2017-03-18 00:30:46 +0800, 21.840910
2017-03-18 00:31:11 +0800, 22.068182
2017-03-18 00:31:35 +0800, 23.159090
2017-03-18 00:32:00 +0800, 24.318182
2017-03-18 00:32:24 +0800, 25.613636
2017-03-18 00:32:49 +0800, 27.227272
2017-03-18 00:33:13 +0800, 28.454546
2017-03-18 00:33:38 +0800, 29.727272
2017-03-18 00:34:02 +0800, 31.113636
2017-03-18 00:34:27 +0800, 32.386364
2017-03-18 00:34:51 +0800, 33.227272
2017-03-18 00:35:16 +0800, 34.045456
2017-03-18 00:35:40 +0800, 34.954544
2017-03-18 00:36:05 +0800, 35.795456
2017-03-18 00:36:29 +0800, 36.636364
2017-03-18 00:36:54 +0800, 37.250000
2017-03-18 00:37:18 +0800, 37.750000
2017-03-18 00:37:43 +0800, 38.068180
2017-03-18 00:38:07 +0800, 38.727272
2017-03-18 00:38:32 +0800, 38.931820
2017-03-18 00:38:56 +0800, 39.136364
2017-03-18 00:39:20 +0800, 39.250000
2017-03-18 00:39:45 +0800, 39.659092
2017-03-18 00:40:09 +0800, 39.886364
2017-03-18 00:40:34 +0800, 39.818180
2017-03-18 00:40:58 +0800, 40.045456
2017-03-18 00:41:23 +0800, 40.363636
2017-03-18 00:41:47 +0800, 40.295456
2017-03-18 00:42:12 +0800, 40.545456
2017-03-18 00:42:36 +0800, 40.659092
2017-03-18 00:43:01 +0800, 40.840908
2017-03-18 00:43:25 +0800, 40.704544
2017-03-18 00:43:50 +0800, 40.909092
2017-03-18 00:44:14 +0800, 40.863636
2017-03-18 00:44:39 +0800, 40.931820
2017-03-18 00:45:03 +0800, 40.909092
2017-03-18 00:45:28 +0800, 41.045456
2017-03-18 00:45:52 +0800, 40.954544
2017-03-18 00:46:17 +0800, 41.000000
2017-03-18 00:46:41 +0800, 41.022728
2017-03-18 00:47:06 +0800, 41.000000
2017-03-18 00:47:30 +0800, 41.113636
2017-03-18 00:47:55 +0800, 41.000000
2017-03-18 00:48:19 +0800, 41.136364
2017-03-18 00:48:44 +0800, 41.340908
2017-03-18 00:49:08 +0800, 41.227272
2017-03-18 00:49:33 +0800, 41.227272
2017-03-18 00:49:57 +0800, 41.159092
2017-03-18 00:50:22 +0800, 41.272728
2017-03-18 00:50:46 +0800, 41.295456
2017-03-18 00:51:11 +0800, 41.227272
2017-03-18 00:51:35 +0800, 41.386364
2017-03-18 00:52:00 +0800, 41.386364
2017-03-18 00:52:24 +0800, 41.318180
2017-03-18 00:52:48 +0800, 41.386364
2017-03-18 00:53:13 +0800, 41.272728
2017-03-18 00:53:37 +0800, 41.340908
2017-03-18 00:54:02 +0800, 41.431820
2017-03-18 00:54:26 +0800, 41.363636
2017-03-18 00:54:51 +0800, 41.363636
2017-03-18 00:55:15 +0800, 41.340908
2017-03-18 00:55:40 +0800, 41.227272
2017-03-18 00:56:04 +0800, 41.250000
2017-03-18 00:56:29 +0800, 41.272728
2017-03-18 00:56:53 +0800, 41.250000
2017-03-18 00:57:18 +0800, 41.318180
2017-03-18 00:57:42 +0800, 41.477272
2017-03-18 00:58:07 +0800, 41.363636
2017-03-18 00:58:31 +0800, 41.500000
2017-03-18 00:58:56 +0800, 41.454544
2017-03-18 00:59:20 +0800, 41.636364
2017-03-18 00:59:45 +0800, 41.454544
2017-03-18 01:00:09 +0800, 41.386364
2017-03-18 01:00:34 +0800, 41.386364
2017-03-18 01:00:58 +0800, 41.318180
2017-03-18 01:01:23 +0800, 41.340908
2017-03-18 01:01:47 +0800, 41.386364
2017-03-18 01:02:12 +0800, 41.431820
2017-03-18 01:02:36 +0800, 41.386364
2017-03-18 01:03:01 +0800, 41.340908
2017-03-18 01:03:25 +0800, 41.386364
2017-03-18 01:03:50 +0800, 41.318180
2017-03-18 01:04:14 +0800, 41.431820
2017-03-18 01:04:39 +0800, 41.431820
2017-03-18 01:05:03 +0800, 41.318180
2017-03-18 01:05:28 +0800, 41.568180
2017-03-18 01:05:52 +0800, 41.409092
2017-03-18 01:06:16 +0800, 41.522728
2017-03-18 01:06:41 +0800, 41.545456
2017-03-18 01:07:05 +0800, 41.522728
2017-03-18 01:07:30 +0800, 41.386364
2017-03-18 01:07:54 +0800, 41.295456
2017-03-18 01:08:19 +0800, 41.386364
2017-03-18 01:08:43 +0800, 41.500000
2017-03-18 01:09:08 +0800, 41.545456
2017-03-18 01:09:32 +0800, 41.500000
2017-03-18 01:09:57 +0800, 41.545456
2017-03-18 01:10:21 +0800, 41.545456
2017-03-18 01:10:46 +0800, 41.295456
2017-03-18 01:11:10 +0800, 41.454544
2017-03-18 01:11:35 +0800, 41.590908
2017-03-18 01:11:59 +0800, 41.500000
2017-03-18 01:12:24 +0800, 41.568180
2017-03-18 01:12:48 +0800, 41.590908
2017-03-18 01:13:13 +0800, 41.681820
2017-03-18 01:13:37 +0800, 41.636364
2017-03-18 01:14:02 +0800, 41.613636
2017-03-18 01:14:26 +0800, 41.727272
2017-03-18 01:14:51 +0800, 41.590908
2017-03-18 01:15:15 +0800, 41.704544
2017-03-18 01:15:40 +0800, 41.613636
2017-03-18 01:16:04 +0800, 41.795456
2017-03-18 01:16:29 +0800, 41.727272
2017-03-18 01:16:53 +0800, 41.636364
2017-03-18 01:17:18 +0800, 41.613636
2017-03-18 01:17:42 +0800, 41.636364
2017-03-18 01:18:07 +0800, 41.568180
2017-03-18 01:18:31 +0800, 41.545456
2017-03-18 01:18:56 +0800, 41.704544
2017-03-18 01:19:20 +0800, 41.659092
2017-03-18 01:19:44 +0800, 41.681820
2017-03-18 01:20:09 +0800, 41.727272
2017-03-18 01:20:33 +0800, 41.727272
2017-03-18 01:20:58 +0800, 41.818180
2017-03-18 01:21:22 +0800, 41.704544
2017-03-18 01:21:47 +0800, 41.727272
2017-03-18 01:22:11 +0800, 41.704544
2017-03-18 01:22:36 +0800, 41.681820
2017-03-18 01:23:00 +0800, 41.772728
2017-03-18 01:23:25 +0800, 41.795456
2017-03-18 01:23:49 +0800, 41.840908
2017-03-18 01:24:14 +0800, 41.840908
2017-03-18 01:24:38 +0800, 41.772728
2017-03-18 01:25:03 +0800, 41.772728
2017-03-18 01:25:27 +0800, 41.704544
2017-03-18 01:25:52 +0800, 41.863636
2017-03-18 01:26:16 +0800, 41.863636
2017-03-18 01:26:41 +0800, 41.909092
2017-03-18 01:27:05 +0800, 42.000000
2017-03-18 01:27:30 +0800, 41.818180
2017-03-18 01:27:54 +0800, 41.818180
2017-03-18 01:28:19 +0800, 41.863636
2017-03-18 01:28:43 +0800, 41.977272
2017-03-18 01:29:08 +0800, 41.931820
2017-03-18 01:29:32 +0800, 41.954544
2017-03-18 01:29:57 +0800, 41.954544
2017-03-18 01:30:21 +0800, 41.840908
2017-03-18 01:30:46 +0800, 41.863636
2017-03-18 01:31:10 +0800, 41.750000
2017-03-18 01:31:35 +0800, 41.931820
2017-03-18 01:31:59 +0800, 42.000000
2017-03-18 01:32:24 +0800, 41.840908
2017-03-18 01:32:48 +0800, 41.954544
2017-03-18 01:33:12 +0800, 41.772728
2017-03-18 01:33:37 +0800, 41.772728
2017-03-18 01:34:01 +0800, 41.818180
2017-03-18 01:34:26 +0800, 41.681820
2017-03-18 01:34:50 +0800, 41.727272
2017-03-18 01:35:15 +0800, 41.750000
2017-03-18 01:35:39 +0800, 41.795456
2017-03-18 01:36:04 +0800, 41.727272
2017-03-18 01:36:28 +0800, 41.659092
2017-03-18 01:36:53 +0800, 41.886364
2017-03-18 01:37:17 +0800, 41.863636
2017-03-18 01:37:42 +0800, 41.886364
2017-03-18 01:38:06 +0800, 41.795456
2017-03-18 01:38:31 +0800, 41.795456
2017-03-18 01:38:55 +0800, 41.818180
2017-03-18 01:39:20 +0800, 42.022728
2017-03-18 01:39:44 +0800, 41.886364
2017-03-18 01:40:09 +0800, 41.795456
2017-03-18 01:40:33 +0800, 41.636364
2017-03-18 01:40:58 +0800, 41.840908
2017-03-18 01:41:22 +0800, 41.954544
2017-03-18 01:41:47 +0800, 41.954544
2017-03-18 01:42:11 +0800, 41.954544
2017-03-18 01:42:36 +0800, 41.909092
2017-03-18 01:43:00 +0800, 42.000000
2017-03-18 01:43:25 +0800, 41.931820
2017-03-18 01:43:49 +0800, 41.863636
2017-03-18 01:44:14 +0800, 41.818180
2017-03-18 01:44:38 +0800, 41.818180
2017-03-18 01:45:03 +0800, 41.931820
2017-03-18 01:45:27 +0800, 41.931820
2017-03-18 01:45:52 +0800, 41.909092
2017-03-18 01:46:16 +0800, 41.840908
2017-03-18 01:46:40 +0800, 41.931820
2017-03-18 01:47:05 +0800, 41.863636
2017-03-18 01:47:29 +0800, 42.000000
2017-03-18 01:47:54 +0800, 41.886364
2017-03-18 01:48:18 +0800, 42.090908
2017-03-18 01:48:43 +0800, 41.886364
2017-03-18 01:49:07 +0800, 41.886364
2017-03-18 01:49:32 +0800, 42.045456
2017-03-18 01:49:56 +0800, 41.954544
2017-03-18 01:50:21 +0800, 41.909092
2017-03-18 01:50:45 +0800, 41.909092
2017-03-18 01:51:10 +0800, 41.954544
