DateTime, Sensor, Temperature (Celcius)
2017-05-15 00:00:08 +0800, MAX6675, 28.590910
2017-05-15 00:00:32 +0800, MAX6675, 28.636364
2017-05-15 00:00:57 +0800, MAX6675, 28.613636
2017-05-15 00:01:21 +0800, MAX6675, 28.590910
2017-05-15 00:01:46 +0800, MAX6675, 28.522728
2017-05-15 00:02:10 +0800, MAX6675, 28.477272
2017-05-15 00:02:35 +0800, MAX6675, 28.500000
2017-05-15 00:02:59 +0800, MAX6675, 28.568182
2017-05-15 00:03:24 +0800, MAX6675, 28.522728
2017-05-15 00:03:48 +0800, MAX6675, 28.613636
2017-05-15 00:04:13 +0800, MAX6675, 28.409090
2017-05-15 00:04:37 +0800, MAX6675, 28.454546
2017-05-15 00:05:02 +0800, MAX6675, 28.681818
2017-05-15 00:05:26 +0800, MAX6675, 28.409090
2017-05-15 00:05:51 +0800, MAX6675, 28.500000
2017-05-15 00:06:15 +0800, MAX6675, 28.363636
2017-05-15 00:06:40 +0800, MAX6675, 28.568182
2017-05-15 00:07:04 +0800, MAX6675, 28.454546
2017-05-15 00:07:29 +0800, MAX6675, 28.568182
2017-05-15 00:07:53 +0800, MAX6675, 28.363636
2017-05-15 00:08:17 +0800, MAX6675, 28.409090
2017-05-15 00:08:42 +0800, MAX6675, 28.340910
2017-05-15 00:09:06 +0800, MAX6675, 28.409090
2017-05-15 00:09:31 +0800, MAX6675, 28.659090
2017-05-15 00:09:55 +0800, MAX6675, 28.454546
2017-05-15 00:10:20 +0800, MAX6675, 28.477272
2017-05-15 00:10:44 +0800, MAX6675, 28.477272
2017-05-15 00:11:09 +0800, MAX6675, 28.318182
2017-05-15 00:11:33 +0800, MAX6675, 28.340910
2017-05-15 00:11:58 +0800, MAX6675, 28.409090
2017-05-15 00:12:22 +0800, MAX6675, 28.500000
2017-05-15 00:12:47 +0800, MAX6675, 28.454546
2017-05-15 00:13:11 +0800, MAX6675, 28.409090
2017-05-15 00:13:36 +0800, MAX6675, 28.522728
2017-05-15 00:14:00 +0800, MAX6675, 28.500000
2017-05-15 00:14:25 +0800, MAX6675, 28.409090
2017-05-15 00:14:49 +0800, MAX6675, 28.454546
2017-05-15 00:15:14 +0800, MAX6675, 28.409090
2017-05-15 00:15:38 +0800, MAX6675, 28.409090
2017-05-15 00:16:03 +0800, MAX6675, 28.454546
2017-05-15 00:16:27 +0800, MAX6675, 28.636364
2017-05-15 00:16:52 +0800, MAX6675, 28.409090
2017-05-15 00:17:16 +0800, MAX6675, 28.454546
2017-05-15 00:17:41 +0800, MAX6675, 28.318182
2017-05-15 00:18:05 +0800, MAX6675, 28.409090
2017-05-15 00:18:30 +0800, MAX6675, 28.500000
2017-05-15 00:18:54 +0800, MAX6675, 28.409090
2017-05-15 00:19:19 +0800, MAX6675, 28.659090
2017-05-15 00:19:43 +0800, MAX6675, 28.295454
2017-05-15 00:20:07 +0800, MAX6675, 28.227272
2017-05-15 00:20:32 +0800, MAX6675, 28.318182
2017-05-15 00:20:56 +0800, MAX6675, 28.613636
2017-05-15 00:21:21 +0800, MAX6675, 28.409090
2017-05-15 00:21:45 +0800, MAX6675, 28.500000
2017-05-15 00:22:10 +0800, MAX6675, 28.431818
2017-05-15 00:22:34 +0800, MAX6675, 28.363636
2017-05-15 00:22:59 +0800, MAX6675, 28.522728
2017-05-15 00:23:23 +0800, MAX6675, 28.568182
2017-05-15 00:23:48 +0800, MAX6675, 28.522728
2017-05-15 00:24:12 +0800, MAX6675, 28.318182
2017-05-15 00:24:37 +0800, MAX6675, 28.477272
2017-05-15 00:25:01 +0800, MAX6675, 28.363636
2017-05-15 00:25:26 +0800, MAX6675, 28.477272
2017-05-15 00:25:50 +0800, MAX6675, 28.340910
2017-05-15 00:26:15 +0800, MAX6675, 28.568182
2017-05-15 00:26:39 +0800, MAX6675, 28.545454
2017-05-15 00:27:04 +0800, MAX6675, 28.477272
2017-05-15 00:27:28 +0800, MAX6675, 28.613636
2017-05-15 00:27:53 +0800, MAX6675, 28.500000
2017-05-15 00:28:17 +0800, MAX6675, 28.454546
2017-05-15 00:28:42 +0800, MAX6675, 28.431818
2017-05-15 00:29:06 +0800, MAX6675, 28.431818
2017-05-15 00:29:31 +0800, MAX6675, 28.318182
2017-05-15 00:29:55 +0800, MAX6675, 28.431818
2017-05-15 00:30:20 +0800, MAX6675, 28.295454
2017-05-15 00:30:44 +0800, MAX6675, 28.522728
2017-05-15 00:31:09 +0800, MAX6675, 29.068182
2017-05-15 00:31:33 +0800, MAX6675, 30.068182
2017-05-15 00:31:58 +0800, MAX6675, 31.204546
2017-05-15 00:32:22 +0800, MAX6675, 32.750000
2017-05-15 00:32:46 +0800, MAX6675, 34.227272
2017-05-15 00:33:11 +0800, MAX6675, 35.727272
2017-05-15 00:33:35 +0800, MAX6675, 37.159092
2017-05-15 00:34:00 +0800, MAX6675, 38.386364
2017-05-15 00:34:24 +0800, MAX6675, 39.545456
2017-05-15 00:34:49 +0800, MAX6675, 40.704544
2017-05-15 00:35:13 +0800, MAX6675, 41.886364
2017-05-15 00:35:38 +0800, MAX6675, 42.568180
2017-05-15 00:36:02 +0800, MAX6675, 43.568180
2017-05-15 00:36:27 +0800, MAX6675, 44.204544
2017-05-15 00:36:51 +0800, MAX6675, 44.863636
2017-05-15 00:37:16 +0800, MAX6675, 45.613636
2017-05-15 00:37:40 +0800, MAX6675, 45.954544
2017-05-15 00:38:05 +0800, MAX6675, 46.386364
2017-05-15 00:38:29 +0800, MAX6675, 46.772728
2017-05-15 00:38:54 +0800, MAX6675, 47.022728
2017-05-15 00:39:18 +0800, MAX6675, 47.431820
2017-05-15 00:39:43 +0800, MAX6675, 47.795456
2017-05-15 00:40:07 +0800, MAX6675, 47.795456
2017-05-15 00:40:32 +0800, MAX6675, 48.022728
2017-05-15 00:40:56 +0800, MAX6675, 48.136364
2017-05-15 00:41:21 +0800, MAX6675, 48.409092
2017-05-15 00:41:45 +0800, MAX6675, 48.522728
2017-05-15 00:42:10 +0800, MAX6675, 48.522728
2017-05-15 00:42:34 +0800, MAX6675, 48.613636
2017-05-15 00:42:59 +0800, MAX6675, 48.659092
2017-05-15 00:43:23 +0800, MAX6675, 48.522728
2017-05-15 00:43:48 +0800, MAX6675, 48.590908
2017-05-15 00:44:12 +0800, MAX6675, 48.727272
2017-05-15 00:44:37 +0800, MAX6675, 48.840908
2017-05-15 00:45:01 +0800, MAX6675, 49.022728
2017-05-15 00:45:25 +0800, MAX6675, 49.068180
2017-05-15 00:45:50 +0800, MAX6675, 48.954544
2017-05-15 00:46:14 +0800, MAX6675, 49.045456
2017-05-15 00:46:39 +0800, MAX6675, 49.068180
2017-05-15 00:47:03 +0800, MAX6675, 49.159092
2017-05-15 00:47:28 +0800, MAX6675, 49.204544
2017-05-15 00:47:52 +0800, MAX6675, 49.113636
2017-05-15 00:48:17 +0800, MAX6675, 49.159092
2017-05-15 00:48:41 +0800, MAX6675, 49.045456
2017-05-15 00:49:06 +0800, MAX6675, 49.181820
2017-05-15 00:49:30 +0800, MAX6675, 49.022728
2017-05-15 00:49:55 +0800, MAX6675, 49.204544
2017-05-15 00:50:19 +0800, MAX6675, 49.204544
2017-05-15 00:50:44 +0800, MAX6675, 49.204544
2017-05-15 00:51:08 +0800, MAX6675, 49.159092
2017-05-15 00:51:33 +0800, MAX6675, 49.227272
